Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,231,57516.835,58977.276,60448.193,61929.223,63420.239,64920.806,66430.3,67947.428,69470.285,70996.606,72524.531,74053.001,75581.529,77109.471,78636.423,80161.985,81685.234,83205.635,84723.566,86239.779,87754.576,89267.648,90777.937,92284.091,93784.38,95277.305,96761.833,98237.281,99702.898,101157.991,102601.771,104033.473,105451.989,106855.781,108243.113,109612.532,110962.984,112293.9,113604.886,114895.781,116166.317,117415.828,118643.583,119849.093,121031.884,122191.469,123327.531,124439.49,125526.265,126586.545,127619.385,128624.202,129601.005,130550.272,131472.809,132369.171,133239.468,134083.426,134900.841,135691.4,136454.9,137191.454,137901.237,138584.247,139240.461,139869.972,140472.916,141049.662,141600.876,142127.405,142629.941,143109.02,143564.97,143998,144408.361,144796.334,145162.348,145506.933,145830.762,146134.615,146419.428
Medium variant,404,26718.527,27322.828,27934.324,28552.513,29176.45,29805.301,30438.739,31076.617,31718.382,32363.444,33011.109,33660.924,34312.119,34963.311,35612.828,36259.289,36901.933,37540.352,38174.154,38803.084,39426.899,40045.189,40657.562,41263.834,41863.876,42457.604,43044.738,43625.142,44198.937,44766.341,45327.477,45882.264,46430.443,46971.734,47505.789,48032.286,48550.997,49061.74,49564.236,50058.238,50543.486,51019.778,51486.86,51944.326,52391.71,52828.664,53254.94,53670.462,54075.151,54469.011,54852.036,55224.157,55585.306,55935.484,56274.722,56603.058,56920.54,57227.184,57523.002,57807.995,58082.188,58345.662,58598.553,58841.072,59073.484,59296.019,59508.842,59712.118,59906.008,60090.653,60266.256,60432.991,60591.065,60740.732,60882.189,61015.684,61141.443,61259.685,61370.652,61474.571,61571.669
Medium variant,450,13814.619,14183.601,14559.756,14942.757,15332.197,15727.659,16128.966,16535.899,16947.959,17364.588,17785.337,18209.932,18638.273,19070.362,19506.33,19946.231,20389.991,20837.453,21288.549,21743.205,22201.355,22662.869,23127.698,23595.888,24067.564,24542.738,25021.311,25503.1,25987.835,26475.219,26964.941,27456.818,27950.643,28446.077,28942.723,29440.226,29938.348,30436.893,30935.694,31434.607,31933.472,32432.098,32930.279,33427.873,33924.713,34420.677,34915.54,35409.156,35901.405,36392.191,36881.391,37368.867,37854.389,38337.672,38818.387,39296.238,39771.035,40242.623,40710.798,41175.402,41636.234,42093.114,42545.897,42994.544,43439.056,43879.386,44315.423,44746.984,45173.818,45595.627,46012.165,46423.244,46828.72,47228.522,47622.535,48010.656,48392.753,48768.652,49138.156,49501.029,49857.006
Medium variant,454,9434.037,9691.013,9955.634,10227.277,10504.939,10787.804,11075.668,11368.51,11665.928,11967.446,12272.67,12581.316,12893.141,13207.863,13525.223,13844.997,14166.931,14490.844,14816.669,15144.372,15473.905,15805.159,16137.938,16472.058,16807.299,17143.481,17480.417,17818.005,18156.293,18495.363,18835.232,19175.815,19516.899,19858.15,20199.206,20539.722,20879.464,21218.317,21556.191,21893.031,22228.746,22563.17,22896.076,23227.182,23556.181,23882.789,24206.815,24528.088,24846.421,25161.594,25473.426,25781.754,26086.461,26387.41,26684.509,26977.66,27266.753,27551.689,27832.424,28108.958,28381.225,28649.196,28912.779,29171.857,29426.351,29676.145,29921.196,30161.457,30396.882,30627.422,30853.039,31073.708,31289.416,31500.154,31705.932,31906.745,32102.621,32293.574,32479.643,32660.845,32837.216
Medium variant,480,627.48,627.799,627.956,627.954,627.798,627.511,627.082,626.515,625.804,624.942,623.963,622.843,621.588,620.19,618.642,616.93,615.064,613.046,610.859,608.532,606.057,603.437,600.69,597.813,594.834,591.771,588.627,585.423,582.156,578.846,575.514,572.165,568.805,565.437,562.078,558.724,555.396,552.086,548.785,545.506,542.232,538.959,535.704,532.448,529.192,525.936,522.676,519.414,516.138,512.843,509.531,506.197,502.841,499.462,496.046,492.617,489.166,485.68,482.171,478.642,475.102,471.542,467.986,464.414,460.851,457.305,453.778,450.27,446.789,443.345,439.947,436.594,433.288,430.048,426.872,423.748,420.697,417.713,414.809,411.983,409.232
Medium variant,175,134.159,137.472,140.815,144.193,147.597,151.05,154.541,158.071,161.636,165.261,168.928,172.633,176.383,180.179,183.986,187.828,191.671,195.522,199.38,203.242,207.099,210.946,214.79,218.616,222.421,226.207,229.968,233.703,237.409,241.088,244.739,248.351,251.933,255.489,259.01,262.491,265.947,269.364,272.754,276.107,279.429,282.706,285.963,289.181,292.355,295.503,298.604,301.66,304.673,307.654,310.58,313.467,316.302,319.083,321.824,324.507,327.138,329.724,332.241,334.699,337.109,339.435,341.709,343.909,346.038,348.101,350.091,352.001,353.836,355.59,357.262,358.866,360.373,361.809,363.165,364.449,365.65,366.774,367.841,368.831,369.753
Medium variant,508,15188.235,15639.384,16099.642,16569.139,17048.314,17537.43,18036.257,18544.313,19061.23,19586.593,20120.032,20661.228,21209.961,21766.032,22329.298,22899.546,23476.52,24059.884,24649.179,25243.947,25843.733,26448.192,27057.047,27670.011,28286.856,28907.307,29531.087,30157.873,30787.276,31418.872,32052.302,32687.206,33323.365,33960.696,34599.192,35238.75,35879.157,36520.041,37161.024,37801.616,38441.43,39080.143,39717.489,40353.102,40986.609,41617.676,42245.961,42871.184,43493.166,44111.78,44726.844,45338.132,45945.318,46547.96,47145.531,47737.608,48323.889,48904.201,49478.397,50046.384,50608.063,51163.289,51711.85,52253.503,52787.976,53315.05,53834.525,54346.355,54850.686,55347.753,55837.702,56320.511,56795.963,57263.781,57723.638,58175.258,58618.418,59052.948,59478.796,59895.931,60304.423
Medium variant,638,433.301,436.35,439.39,442.415,445.407,448.33,451.181,453.955,456.663,459.294,461.855,464.332,466.723,469.021,471.207,473.273,475.211,477.02,478.696,480.24,481.645,482.921,484.059,485.062,485.936,486.682,487.297,487.8,488.18,488.461,488.641,488.729,488.726,488.641,488.493,488.289,488.021,487.706,487.356,486.975,486.557,486.117,485.656,485.184,484.694,484.206,483.701,483.197,482.682,482.165,481.63,481.075,480.5,479.897,479.284,478.638,477.944,477.212,476.443,475.61,474.715,473.76,472.727,471.627,470.443,469.18,467.828,466.387,464.865,463.25,461.555,459.788,457.929,456.001,454.005,451.943,449.816,447.635,445.411,443.149,440.865
Medium variant,646,6367.431,6528.496,6689.54,6850.71,7012.466,7175.113,7338.518,7502.425,7666.839,7831.791,7997.281,8163.29,8329.769,8496.733,8664.2,8832.158,9000.53,9169.296,9338.427,9507.943,9677.814,9847.977,10018.299,10188.561,10358.464,10527.786,10696.361,10864.092,11030.853,11196.55,11361.054,11524.272,11686.046,11846.202,12004.531,12160.865,12315.075,12467.107,12616.902,12764.427,12909.657,13052.521,13192.973,13330.941,13466.404,13599.319,13729.639,13857.354,13982.45,14104.925,14224.792,14342.027,14456.623,14568.557,14677.851,14784.513,14888.505,14989.824,15088.461,15184.422,15277.676,15368.226,15456.024,15541.052,15623.274,15702.647,15779.16,15852.792,15923.483,15991.156,16055.785,16117.334,16175.807,16231.237,16283.657,16333.092,16379.565,16423.097,16463.718,16501.412,16536.192
Medium variant,690,50.439,50.694,50.922,51.122,51.305,51.476,51.628,51.768,51.892,52.007,52.114,52.207,52.29,52.373,52.434,52.502,52.556,52.591,52.633,52.653,52.668,52.668,52.662,52.645,52.615,52.572,52.518,52.458,52.386,52.299,52.203,52.097,51.983,51.85,51.727,51.591,51.446,51.299,51.148,50.995,50.833,50.676,50.518,50.362,50.199,50.037,49.882,49.729,49.576,49.417,49.267,49.116,48.963,48.812,48.665,48.516,48.374,48.226,48.082,47.941,47.789,47.639,47.494,47.341,47.183,47.031,46.869,46.703,46.546,46.366,46.195,46.011,45.83,45.628,45.438,45.235,45.021,44.807,44.59,44.361,44.12
Medium variant,706,7924.087,8155.933,8395.755,8643.194,8897.753,9158.984,9426.702,9700.814,9981.045,10267.114,10558.758,10855.802,11158.079,11465.336,11777.29,12093.743,12414.565,12739.71,13069.184,13403.031,13741.324,14083.979,14431.009,14782.629,15139.149,15500.755,15867.458,16239.131,16615.725,16997.14,17383.257,17773.958,18169.029,18568.161,18970.951,19377.053,19786.196,20198.147,20612.512,21028.865,21446.797,21866.045,22286.369,22707.53,23129.327,23551.536,23973.98,24396.459,24818.748,25240.632,25661.939,26082.457,26502.068,26920.852,27338.978,27756.493,28173.327,28589.23,29003.916,29417.019,29828.209,30237.268,30644.039,31048.321,31449.942,31848.718,32244.418,32636.792,33025.594,33410.552,33791.392,34167.856,34539.731,34906.775,35268.773,35625.491,35976.683,36322.096,36661.473,36994.527,37320.988
Medium variant,728,5603.014,5697.51,5816.752,5953.673,6097.043,6238.578,6376.544,6513.467,6650.322,6789.262,6931.735,7077.557,7225.584,7375.366,7526.282,7677.826,7829.784,7982.13,8134.888,8288.164,8442.023,8596.391,8751.111,8906.059,9061.126,9216.207,9371.204,9526.065,9680.725,9835.133,9989.216,10142.913,10296.146,10448.861,10601.006,10752.507,10903.304,11053.32,11202.446,11350.622,11497.753,11643.764,11788.571,11932.027,12074.004,12214.381,12353.036,12489.934,12625.006,12758.248,12889.607,13019.027,13146.428,13271.741,13394.848,13515.69,13634.192,13750.318,13864.008,13975.226,14083.927,14190.091,14293.677,14394.618,14492.837,14588.286,14680.928,14770.753,14857.864,14942.347,15024.279,15103.688,15180.544,15254.796,15326.376,15395.249,15461.38,15524.778,15585.458,15643.478,15698.909
Medium variant,800,22546.589,23240.964,23898.167,24534.144,25173.538,25834.296,26520.403,27225.9,27946.964,28676.688,29409.856,30146.02,30886.824,31631.479,32379.246,33129.478,33881.397,34634.336,35387.867,36141.665,36895.351,37648.428,38400.311,39150.532,39898.627,40644.128,41386.597,42125.565,42860.577,43591.173,44316.916,45037.317,45751.955,46460.557,47162.875,47858.623,48547.437,49228.825,49902.119,50566.549,51221.472,51866.448,52501.171,53125.29,53738.523,54340.581,54931.11,55509.808,56076.563,56631.318,57173.951,57704.272,58221.984,58726.695,59217.959,59695.408,60158.859,60608.179,61043.125,61463.44,61868.955,62259.561,62635.263,62996.233,63342.663,63674.774,63992.703,64296.512,64586.322,64862.258,65124.452,65373.129,65608.543,65831.004,66040.831,66238.359,66423.938,66597.931,66760.68,66912.569,67053.957
Medium variant,834,29851.108,30738.69,31643.708,32567.056,33510.142,34474.006,35458.691,36463.761,37489.294,38535.319,39601.754,40688.561,41795.494,42921.894,44066.929,45229.908,46410.475,47608.407,48823.364,50054.997,51302.991,52566.895,53846.421,55141.559,56452.435,57778.982,59121.113,60478.319,61849.628,63233.826,64629.967,66037.5,67456.39,68886.975,70329.868,71785.441,73253.494,74733.505,76225.105,77727.822,79241.176,80764.841,82298.376,83841.025,85391.911,86950.268,88515.432,90086.972,91664.678,93248.462,94838.068,96433.124,98032.872,99636.193,101241.763,102848.499,104455.595,106062.692,107669.634,109276.473,110883.08,112488.995,114093.47,115695.779,117295.109,118890.658,120482.011,122068.644,123649.645,125223.997,126790.902,128349.905,129900.795,131443.619,132978.489,134505.526,136024.787,137536.314,139040.054,140535.911,142023.746
Medium variant,894,9103.006,9369.739,9642.901,9922.518,10208.586,10501.041,10799.912,11105.119,11416.376,11733.255,12055.411,12382.683,12714.957,13051.998,13393.559,13739.407,14089.365,14443.308,14801.147,15162.849,15528.361,15897.588,16270.375,16646.551,17025.893,17408.238,17793.45,18181.477,18572.325,18966.063,19362.693,19762.179,20164.395,20569.242,20976.559,21386.223,21798.101,22212.123,22628.323,23046.75,23467.422,23890.278,24315.093,24741.538,25169.181,25597.677,26026.806,26456.479,26886.585,27317.065,27747.815,28178.719,28609.596,29040.307,29470.678,29900.589,30329.847,30758.359,31186.077,31612.996,32039.062,32464.204,32888.237,33310.858,33731.735,34150.591,34567.225,34981.593,35393.656,35803.429,36210.919,36616.034,37018.647,37418.591,37815.722,38209.875,38600.958,38988.897,39373.676,39755.289,40133.791
Medium variant,716,7092.01,7205.231,7322.449,7444.481,7572.222,7706.226,7846.812,7993.674,8145.813,8301.803,8460.496,8621.434,8784.514,8949.317,9115.473,9282.642,9450.409,9618.382,9786.172,9953.443,10119.831,10285.074,10448.849,10610.842,10770.756,10928.288,11083.267,11235.55,11384.902,11531.162,11674.193,11813.878,11950.23,12083.404,12213.6,12341.023,12465.681,12587.598,12706.918,12823.875,12938.595,13051.128,13161.44,13269.481,13375.164,13478.401,13579.148,13677.338,13772.797,13865.32,13954.736,14040.945,14123.857,14203.307,14279.121,14351.154,14419.348,14483.644,14543.963,14600.196,14652.29,14700.241,14744.109,14783.991,14820.006,14852.313,14880.981,14906.141,14928.003,14946.835,14962.875,14976.309,14987.251,14995.826,15002.13,15006.298,15008.463,15008.822,15007.57,15004.963,15001.252
Medium variant,911,89621.916,92320.607,95067.662,97864.577,100713.693,103616.656,106573.32,109582.803,112645.329,115761.011,118929.646,122150.751,125423.03,128744.378,132112.09,135523.656,138977.365,142471.802,146005.322,149576.249,153182.871,156823.528,160496.101,164197.795,167925.482,171676.384,175448.504,179240.318,183050.586,186878.259,190722.233,194580.879,198452.603,202336.28,206230.811,210135.133,214047.692,217966.93,221891.277,225819.156,229748.925,233678.947,237607.506,241532.635,245452.315,249364.543,253267.389,257159.006,261037.572,264901.279,268748.254,272576.424,276383.729,280168.039,283927.167,287658.986,291361.935,295033.811,298671.251,302270.276,305827.827,309341.602,312810.843,316235.865,319617.754,322957.036,326253.151,329504.611,332710.046,335867.84,338976.658,342035.59,345044.202,348002.214,350909.517,353765.858,356570.797,359323.802,362024.078,364670.7,367262.515
Medium variant,24,16260.87,16790.14,17332.521,17888.589,18458.874,19043.822,19643.754,20258.851,20889.195,21534.75,22195.486,22871.494,23562.725,24268.852,24989.41,25724.012,26472.42,27234.583,28010.561,28800.477,29604.366,30422.146,31253.483,32097.864,32954.673,33823.373,34703.678,35595.473,36498.674,37413.243,38339.117,39276.088,40223.97,41182.613,42151.909,43131.712,44121.785,45121.893,46131.947,47151.903,48181.595,49220.858,50269.282,51326.213,52390.827,53462.443,54540.563,55624.956,56715.546,57812.381,58915.395,60024.244,61138.415,62257.307,63380.241,64506.585,65636.019,66768.141,67902.212,69037.372,70172.987,71308.455,72443.655,73578.936,74714.918,75851.958,76989.899,78128.2,79266.295,80403.495,81539.142,82672.713,83803.809,84932.04,86057.007,87178.24,88295.146,89407.006,90512.978,91612.109,92703.309
Medium variant,120,13277.075,13618.435,13964.025,14314.064,14668.92,15028.834,15393.81,15763.632,16138.161,16517.162,16900.453,17287.914,17679.455,18074.998,18474.491,18877.81,19284.848,19695.427,20109.317,20526.278,20946.075,21368.485,21793.332,22220.511,22649.928,23081.428,23514.898,23950.049,24386.431,24823.495,25260.784,25698.042,26135.148,26572.103,27008.926,27445.656,27882.144,28318.196,28753.658,29188.352,29622.118,30054.818,30486.337,30916.516,31345.225,31772.332,32197.664,32621.076,33042.468,33461.741,33878.797,34293.474,34705.582,35114.84,35520.94,35923.604,36322.671,36717.98,37109.292,37496.354,37878.961,38256.886,38630.036,38998.516,39362.492,39722.04,40077.196,40427.759,40773.333,41113.384,41447.558,41775.718,42097.964,42414.501,42725.623,43031.563,43332.478,43628.476,43919.56,44205.667,44486.642
Medium variant,140,2394.042,2438.968,2487.157,2538.24,2591.807,2647.478,2704.999,2764.133,2824.58,2886.054,2948.281,3011.047,3074.175,3137.482,3200.814,3264.03,3326.99,3389.607,3451.838,3513.67,3575.103,3636.076,3696.534,3756.5,3816.014,3875.104,3933.75,3991.917,4049.588,4106.754,4163.378,4219.442,4274.937,4329.814,4384.072,4437.686,4490.592,4542.785,4594.216,4644.863,4694.673,4743.612,4791.645,4838.691,4884.685,4929.547,4973.243,5015.743,5056.98,5096.915,5135.486,5172.674,5208.457,5242.813,5275.737,5307.231,5337.295,5365.902,5393.081,5418.837,5443.173,5466.102,5487.644,5507.861,5526.818,5544.567,5561.145,5576.556,5590.816,5603.934,5615.919,5626.775,5636.529,5645.197,5652.81,5659.374,5664.901,5669.413,5672.89,5675.329,5676.733
Medium variant,148,8200.17,8444.82,8694.145,8947.914,9205.748,9467.356,9732.652,10001.645,10274.317,10550.645,10830.59,11114.08,11400.956,11691.031,11984.055,12279.815,12578.15,12878.966,13182.2,13487.812,13795.753,14105.904,14418.083,14732.055,15047.541,15364.311,15682.198,16001.072,16320.823,16641.347,16962.555,17284.278,17606.364,17928.701,18251.149,18573.599,18895.902,19217.879,19539.343,19860.071,20179.856,20498.523,20815.927,21131.9,21446.281,21758.92,22069.646,22378.298,22684.725,22988.779,23290.303,23589.122,23885.105,24178.089,24467.902,24754.395,25037.434,25316.845,25592.452,25864.041,26131.432,26394.486,26653.085,26907.123,27156.483,27401.077,27640.793,27875.547,28105.267,28329.879,28549.33,28763.557,28972.503,29176.114,29374.34,29567.141,29754.48,29936.338,30112.697,30283.56,30448.93
Medium variant,178,2756.678,2826.637,2897.504,2969.42,3042.587,3117.161,3193.169,3270.555,3349.308,3429.399,3510.804,3593.511,3677.497,3762.701,3849.044,3936.433,4024.845,4114.24,4204.563,4295.767,4387.821,4480.671,4574.273,4668.585,4763.511,4859.017,4955.049,5051.591,5148.64,5246.204,5344.269,5442.833,5541.876,5641.397,5741.386,5841.847,5942.749,6044.096,6145.912,6248.25,6351.13,6454.559,6558.493,6662.834,6767.456,6872.278,6977.214,7082.264,7187.445,7292.827,7398.407,7504.18,7610.072,7715.937,7821.635,7927.036,8032.074,8136.721,8240.923,8344.64,8447.829,8550.443,8652.444,8753.796,8854.484,8954.477,9053.753,9152.292,9250.052,9347.024,9443.176,9538.5,9632.992,9726.651,9819.493,9911.518,10002.723,10093.141,10182.771,10271.625,10359.719
Medium variant,180,44710.172,46123.737,47559.978,49019.958,50505.529,52018.089,53557.365,55122.773,56715.031,58335.017,59983.165,61659.373,63362.731,65091.768,66844.529,68619.27,70414.874,72230.454,74064.759,75916.459,77784.227,79666.963,81563.34,83471.497,85389.393,87315.261,89247.741,91185.984,93129.386,95077.635,97030.264,98986.341,100944.799,102904.878,104865.822,106826.824,108787.011,110745.433,112701.014,114652.619,116599.18,118539.581,120472.86,122398.196,124314.848,126221.922,128118.442,130003.132,131874.512,133730.915,135570.826,137392.87,139195.927,140979.07,142741.419,144482.028,146200.022,147893.999,149561.785,151200.814,152809.071,154385.282,155929.057,157440.341,158919.509,160366.739,161781.689,163163.735,164512.61,165828.058,167109.877,168357.904,169572.015,170752.163,171898.299,173010.424,174088.556,175132.721,176142.997,177119.471,178062.233
Medium variant,226,780.38,806.649,832.627,858.365,883.993,909.583,935.18,960.734,986.156,1011.314,1036.134,1060.536,1084.614,1108.527,1132.497,1156.691,1181.168,1205.856,1230.686,1255.498,1280.19,1304.74,1329.176,1353.456,1377.571,1401.486,1425.191,1448.668,1471.956,1495.098,1518.138,1541.071,1563.865,1586.514,1608.963,1631.193,1653.185,1674.935,1696.412,1717.582,1738.434,1758.945,1779.101,1798.886,1818.287,1837.279,1855.856,1874.017,1891.766,1909.111,1926.051,1942.599,1958.739,1974.505,1989.896,2004.923,2019.599,2033.935,2047.939,2061.626,2075.025,2088.127,2100.949,2113.5,2125.785,2137.802,2149.565,2161.083,2172.344,2183.347,2194.093,2204.576,2214.807,2224.777,2234.493,2243.966,2253.179,2262.144,2270.853,2279.289,2287.455
Medium variant,266,1132.854,1159.442,1185.763,1211.864,1237.76,1263.452,1289.017,1314.509,1339.934,1365.288,1390.569,1415.808,1441.032,1466.27,1491.562,1516.935,1542.398,1567.955,1593.62,1619.408,1645.326,1671.366,1697.521,1723.758,1750.038,1776.327,1802.623,1828.872,1855.055,1881.103,1906.983,1932.678,1958.152,1983.381,2008.329,2032.964,2057.284,2081.275,2104.946,2128.29,2151.32,2174.036,2196.451,2218.599,2240.508,2262.239,2283.778,2305.153,2326.381,2347.483,2368.489,2389.405,2410.226,2430.933,2451.541,2472.025,2492.382,2512.589,2532.639,2552.464,2572.039,2591.362,2610.391,2629.128,2647.543,2665.637,2683.397,2700.792,2717.789,2734.321,2750.351,2765.866,2780.873,2795.381,2809.417,2822.999,2836.159,2848.885,2861.204,2873.111,2884.595
Medium variant,678,109.675,111.779,113.942,116.163,118.475,120.881,123.374,125.971,128.647,131.382,134.164,136.988,139.845,142.749,145.688,148.66,151.672,154.714,157.778,160.88,164.01,167.177,170.359,173.569,176.813,180.077,183.376,186.692,190.033,193.38,196.745,200.106,203.492,206.879,210.255,213.652,217.04,220.438,223.829,227.226,230.619,234.015,237.41,240.8,244.198,247.583,250.983,254.367,257.749,261.127,264.5,267.856,271.206,274.545,277.856,281.159,284.439,287.699,290.928,294.128,297.31,300.459,303.582,306.664,309.722,312.739,315.714,318.647,321.54,324.398,327.212,329.981,332.71,335.39,338.035,340.633,343.175,345.678,348.128,350.539,352.899
Medium variant,913,33213.98,33625.093,34025.573,34416.486,34799.557,35176.202,35546.523,35910.29,36267.863,36619.626,36965.837,37306.718,37642.235,37972.115,38295.845,38613.073,38923.629,39227.548,39524.826,39815.591,40099.823,40377.443,40648.227,40911.827,41167.839,41415.931,41655.946,41887.799,42111.161,42325.769,42531.375,42727.933,42915.445,43093.932,43263.479,43424.216,43576.228,43719.678,43854.861,43982.176,44101.997,44214.572,44320.1,44418.942,44511.372,44597.724,44678.223,44753.165,44822.901,44887.851,44948.34,45004.573,45056.706,45104.966,45149.543,45190.594,45228.26,45262.565,45293.344,45320.409,45343.523,45362.722,45378.023,45389.408,45396.746,45400.014,45399.238,45394.498,45385.865,45373.494,45357.475,45337.959,45315.112,45289.135,45260.196,45228.55,45194.446,45158.137,45119.954,45080.239,45039.314
