Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,231,57446.748,58898.95,60364.505,61842.164,63330.629,64828.641,66335.221,67849.222,69369.089,70893.082,72419.771,73948.184,75477.723,77007.896,78538.405,80068.942,81598.712,83127.238,84655.036,86182.95,87711.404,89240.17,90768.232,92294.225,93816.393,95333.223,96843.663,98347.08,99842.81,101330.32,102808.9,104277.774,105735.748,107181.119,108611.941,110026.564,111423.814,112803.02,114163.663,115505.497,116828.079,118130.661,119412.295,120672.259,121909.808,123124.203,124314.9,125481.182,126621.889,127735.724,128821.642,129878.937,130907.372,131907.03,132878.266,133821.289,134735.911,135621.741,136478.483,137305.811,138103.482,138871.491,139609.799,140318.01,140995.614,141642.363,142258.166,142843.438,143399.025,143926.101,144425.621,144898.135,145343.889,145762.921,146155.28,146521.138,146860.852,147175.016,147464.442,147730.173,147973.475
Medium variant,404,27052.773,27662.874,28280.9,28906.377,29538.359,30176.014,30819.066,31467.39,32120.491,32777.764,33438.546,34102.403,34768.591,35435.783,36102.352,36766.997,37428.927,38087.785,38743.194,39394.937,40042.773,40686.312,41325.152,41959.089,42587.963,43211.658,43829.858,44442.408,45049.404,45651.11,46247.615,46838.812,47424.342,48003.808,48576.672,49142.477,49700.907,50251.692,50794.503,51328.983,51854.779,52371.618,52879.171,53376.984,53864.568,54341.493,54807.49,55262.412,55706.078,56138.405,56559.305,56968.624,57366.252,57752.262,58126.752,58489.797,58841.392,59181.466,59509.944,59826.736,60131.776,60425.071,60706.643,60976.495,61234.634,61481.074,61715.857,61939.079,62150.857,62351.355,62540.741,62719.124,62886.64,63043.399,63189.522,63325.134,63450.404,63565.522,63670.696,63766.162,63852.186
Medium variant,450,13876.4,14243.732,14618.319,14999.834,15387.92,15782.178,16182.458,16588.549,16999.998,17416.278,17836.975,18261.824,18690.737,19123.73,19560.916,20002.354,20447.964,20897.605,21351.198,21808.689,22270.014,22735.039,23203.699,23676.054,24152.227,24632.226,25115.98,25603.246,26093.764,26587.19,27083.19,27581.596,28082.153,28584.531,29088.316,29593.154,30098.786,30604.988,31111.589,31618.435,32125.354,32632.132,33138.544,33644.401,34149.529,34653.751,35156.842,35658.596,36158.845,36657.4,37154.083,37648.71,38141.022,38630.723,39117.479,39600.989,40081.02,40557.394,41029.868,41498.194,41962.166,42421.567,42876.22,43326.049,43771.043,44211.098,44646.121,45075.891,45500.167,45918.681,46331.191,46737.529,47137.569,47531.236,47918.459,48299.157,48673.23,49040.545,49400.958,49754.286,50100.334
Medium variant,454,9695.918,9956.668,10225.204,10500.88,10782.649,11069.668,11361.725,11658.847,11960.648,12266.74,12576.773,12890.467,13207.599,13527.919,13851.224,14177.273,14505.867,14836.82,15170.074,15505.624,15843.411,16183.34,16525.224,16868.835,17213.937,17560.313,17907.761,18256.187,18605.621,18956.137,19307.739,19660.34,20013.683,20367.454,20721.25,21074.717,21427.617,21779.797,22131.142,22481.572,22830.978,23179.163,23525.879,23870.793,24213.568,24553.875,24891.506,25226.268,25557.907,25886.225,26210.988,26532.007,26849.123,27162.193,27471.103,27775.715,28075.902,28371.532,28662.522,28948.816,29230.343,29507.002,29778.672,30045.269,30306.67,30562.769,30813.512,31058.814,31298.539,31532.519,31760.638,31982.852,32199.143,32409.556,32614.142,32812.967,33006.089,33193.531,33375.352,33551.557,33722.17
Medium variant,480,644.287,645.629,646.764,647.703,648.484,649.128,649.634,649.979,650.169,650.202,650.073,649.793,649.337,648.71,647.897,646.884,645.669,644.255,642.638,640.821,638.817,636.61,634.223,631.663,628.941,626.082,623.078,619.963,616.727,613.414,610.011,606.553,603.035,599.488,595.898,592.285,588.651,585.007,581.352,577.678,574.002,570.297,566.592,562.865,559.121,555.348,551.546,547.71,543.851,539.965,536.042,532.082,528.1,524.088,520.039,515.946,511.824,507.675,503.492,499.301,495.106,490.907,486.71,482.525,478.351,474.191,470.05,465.938,461.865,457.823,453.838,449.909,446.039,442.245,438.518,434.87,431.314,427.845,424.476,421.213,418.071
Medium variant,175,138.654,142.035,145.439,148.871,152.337,155.834,159.385,162.967,166.591,170.261,173.971,177.711,181.491,185.298,189.126,192.973,196.835,200.705,204.575,208.454,212.327,216.192,220.048,223.887,227.711,231.514,235.283,239.029,242.757,246.448,250.112,253.743,257.334,260.904,264.44,267.934,271.397,274.827,278.224,281.577,284.897,288.18,291.421,294.63,297.793,300.909,303.989,307.019,309.996,312.927,315.809,318.64,321.414,324.138,326.806,329.418,331.98,334.487,336.937,339.325,341.671,343.95,346.176,348.339,350.457,352.514,354.512,356.446,358.335,360.148,361.918,363.625,365.267,366.832,368.345,369.789,371.165,372.471,373.701,374.86,375.938
Medium variant,508,16067.2,16523.661,16989.821,17465.673,17951.442,18447.186,18952.686,19467.518,19991.371,20523.911,21064.802,21613.755,22170.566,22735.087,23307.202,23886.744,24473.499,25067.15,25667.312,26273.555,26885.466,27502.747,28125.149,28752.452,29384.467,30020.995,30661.79,31306.551,31954.88,32606.367,33260.629,33917.333,34576.296,35237.455,35900.865,36566.467,37234.032,37903.211,38573.645,39244.938,39916.699,40588.622,41260.407,41931.583,42601.626,43270.082,43936.527,44600.686,45262.386,45921.554,46578.029,47231.553,47881.692,48527.883,49169.457,49805.848,50436.664,51061.657,51680.631,52293.425,52899.871,53499.742,54092.749,54678.49,55256.582,55826.686,56388.521,56941.975,57487.062,58023.918,58552.572,59072.934,59584.771,60087.8,60581.689,61066.182,61541.064,62006.171,62461.449,62906.878,63342.524
Medium variant,638,462.007,465.346,468.673,471.967,475.207,478.377,481.455,484.461,487.375,490.203,492.959,495.622,498.2,500.667,503.019,505.241,507.332,509.275,511.08,512.736,514.245,515.609,516.821,517.875,518.786,519.543,520.158,520.631,520.957,521.157,521.234,521.174,520.997,520.724,520.349,519.881,519.349,518.737,518.054,517.329,516.526,515.688,514.798,513.877,512.921,511.94,510.929,509.893,508.84,507.778,506.701,505.614,504.515,503.406,502.278,501.131,499.96,498.772,497.554,496.32,495.054,493.761,492.44,491.088,489.697,488.253,486.767,485.24,483.663,482.025,480.342,478.6,476.801,474.946,473.034,471.068,469.04,466.963,464.813,462.634,460.384
Medium variant,646,6584.778,6748.021,6910.926,7073.788,7237.282,7401.878,7567.503,7733.834,7900.889,8068.646,8237.109,8406.256,8576.053,8746.508,8917.614,9089.371,9261.694,9434.538,9607.894,9781.753,9956.05,10130.751,10305.698,10480.655,10655.303,10829.415,11002.796,11175.355,11346.971,11517.537,11686.947,11855.079,12021.771,12186.816,12349.997,12511.117,12670.041,12826.687,12980.972,13132.847,13282.267,13429.151,13573.419,13715,13853.829,13989.842,14122.996,14253.266,14380.627,14505.077,14626.62,14745.231,14860.899,14973.621,15083.44,15190.364,15294.382,15395.486,15493.684,15588.981,15681.385,15770.896,15857.475,15941.087,16021.685,16099.209,16173.67,16245.028,16313.213,16378.14,16439.747,16498.012,16552.95,16604.575,16652.954,16698.105,16740.073,16778.879,16814.539,16847.066,16876.451
Medium variant,690,47.901,48.216,48.511,48.79,49.052,49.307,49.547,49.78,49.997,50.222,50.424,50.629,50.817,51.011,51.188,51.364,51.526,51.679,51.818,51.948,52.06,52.165,52.25,52.322,52.375,52.414,52.431,52.442,52.428,52.4,52.358,52.3,52.228,52.143,52.045,51.936,51.826,51.703,51.578,51.434,51.299,51.154,51.018,50.871,50.719,50.572,50.422,50.273,50.122,49.973,49.826,49.679,49.528,49.375,49.224,49.07,48.914,48.757,48.594,48.439,48.266,48.105,47.929,47.764,47.588,47.41,47.225,47.037,46.847,46.655,46.456,46.256,46.055,45.84,45.619,45.398,45.175,44.942,44.702,44.463,44.207
Medium variant,706,7969.132,8203.567,8446.05,8696.193,8953.502,9217.535,9488.123,9765.171,10048.408,10337.539,10632.283,10932.472,11237.957,11548.479,11863.778,12183.645,12507.969,12836.712,13169.874,13507.5,13849.662,14196.277,14547.397,14903.235,15264.133,15630.325,16001.81,16378.498,16760.349,17147.28,17539.192,17935.966,18337.432,18743.317,19153.257,19566.908,19984.063,20404.48,20827.803,21253.612,21681.558,22111.364,22542.804,22975.655,23409.698,23844.722,24280.541,24716.95,25153.732,25590.665,26027.556,26464.185,26900.443,27336.408,27772.256,28208.047,28643.732,29079.023,29513.619,29947.107,30379.138,30809.484,31237.993,31664.492,32088.818,32510.774,32930.174,33346.749,33760.276,34170.551,34577.328,34980.363,35379.405,35774.19,36164.465,36549.926,36930.325,37305.363,37674.754,38038.217,38395.441
Medium variant,728,5590.715,5683.867,5801.765,5937.35,6079.428,6219.72,6356.491,6492.259,6628.049,6765.983,6907.537,7052.533,7199.84,7348.996,7499.376,7650.501,7802.14,7954.286,8106.97,8260.308,8414.385,8569.121,8724.358,8880.016,9035.969,9192.128,9348.392,9504.728,9661.054,9817.338,9973.499,10129.481,10285.203,10440.619,10595.648,10750.249,10904.342,11057.836,11210.673,11362.787,11514.089,11664.52,11813.976,11962.33,12109.423,12255.135,12399.347,12542.007,12683.057,12822.446,12960.127,13096.032,13230.077,13362.21,13492.363,13620.498,13746.524,13870.41,13992.084,14111.488,14228.554,14343.272,14455.569,14565.389,14672.636,14777.245,14879.183,14978.435,15075.074,15169.204,15260.896,15350.163,15436.978,15521.301,15603.058,15682.213,15758.752,15832.671,15904.006,15972.812,16039.155
Medium variant,800,23194.411,23882.569,24534.706,25166.614,25802.496,26459.988,27143.204,27846.488,28566.04,29294.956,30028.066,30764.922,31507.239,32254.228,33005.176,33759.424,34516.218,35274.941,36035.215,36796.754,37559.262,38322.235,39085.129,39847.472,40608.784,41368.605,42126.487,42881.993,43634.697,44384.171,45129.985,45871.679,46608.838,47341.138,48068.264,48789.894,49505.651,50215.056,50917.459,51612.151,52298.522,52976.098,53644.557,54303.547,54952.77,55591.91,56220.611,56838.517,57445.441,58041.209,58625.624,59198.422,59759.271,60307.832,60843.713,61366.579,61876.184,62372.291,62854.555,63322.604,63776.151,64214.971,64638.962,65048.051,65442.218,65821.458,66185.715,66534.948,66869.132,67188.285,67492.419,67781.599,68055.905,68315.431,68560.31,68790.662,69006.67,69208.494,69396.336,69570.401,69730.919
Medium variant,834,29883.105,30759.748,31654.834,32569.182,33503.988,34460.152,35437.764,36436.583,37456.711,38498.188,39560.969,40645.07,41750.25,42875.924,44021.281,45185.686,46368.79,47570.413,48790.252,50028.045,51283.54,52556.314,53846.048,55152.725,56476.42,57817.037,59174.469,60548.185,61937.234,63340.443,64756.878,66185.926,67627.54,69081.958,70549.712,72031.091,73525.876,75033.475,76553.422,78085.114,79627.98,81181.584,82745.482,84319.028,85901.49,87492.206,89090.521,90695.931,92308.007,93926.374,95550.574,97180.12,98814.292,100452.127,102092.539,103734.572,105377.425,107020.621,108663.899,110307.213,111950.284,113592.616,115233.373,116871.587,118506.146,120136.052,121760.659,123379.42,124991.516,126596.103,128192.464,129780.042,131358.452,132927.386,134486.648,136036.032,137575.344,139104.403,140623.015,142130.98,143628.1
Medium variant,894,9280.95,9550.918,9827.337,10110.283,10399.77,10695.752,10998.246,11307.191,11622.356,11943.411,12270.091,12602.28,12939.841,13282.56,13630.178,13982.495,14339.305,14700.508,15066.059,15435.942,15810.126,16188.518,16570.964,16957.298,17347.302,17740.808,18137.656,18537.819,18941.272,19348.073,19758.213,20171.634,20588.223,21007.804,21430.23,21855.327,22282.948,22713.015,23145.536,23580.587,24018.158,24458.176,24900.393,25344.522,25790.13,26236.877,26684.546,27133.032,27582.208,28031.978,28482.226,28932.799,29383.511,29834.218,30284.743,30734.927,31184.573,31633.561,32081.797,32529.241,32975.81,33421.386,33865.733,34308.56,34749.498,35188.225,35624.554,36058.352,36489.481,36917.811,37343.206,37765.559,38184.734,38600.609,39013.081,39422.047,39827.428,40229.192,40627.269,41021.686,41412.407
Medium variant,716,7770.917,7886.94,8008.977,8136.542,8268.58,8404.259,8543.577,8686.77,8833.517,8983.371,9135.945,9290.953,9448.15,9607.194,9767.739,9929.452,10092.012,10255.118,10418.372,10581.382,10743.779,10905.268,11065.596,11224.437,11381.468,11536.425,11689.117,11839.373,11987.005,12131.833,12273.728,12412.592,12548.409,12681.291,12811.38,12938.835,13063.666,13185.889,13305.677,13423.241,13538.755,13652.268,13763.758,13873.219,13980.588,14085.836,14188.926,14289.834,14388.485,14484.766,14578.587,14669.89,14758.597,14844.579,14927.711,15007.862,15084.959,15158.953,15229.726,15297.194,15361.256,15421.889,15479.081,15532.776,15582.946,15629.568,15672.649,15712.242,15748.477,15781.528,15811.528,15838.59,15862.794,15884.184,15902.845,15918.847,15932.316,15943.386,15952.241,15959.089,15964.169
Medium variant,911,89973.209,92659.325,95395.941,98184.63,101027.674,103926.772,106881.779,109891.931,112957.628,116079.225,119256.561,122489.339,125776.31,129115.299,132503.573,135938.619,139418.754,142942.673,146508.905,150115.971,153762.246,157446.198,161165.817,164918.443,168701.085,172511.118,176346.611,180206.199,184088.651,187992.998,191918.211,195862.742,199825.048,203804.106,207798.928,211808.439,215831.256,219865.785,223910.597,227964.176,232024.94,236091.338,240161.673,244234.009,248306.329,252376.593,256442.926,260503.515,264556.744,268600.934,272634.357,276655.037,280660.775,284649.433,288618.732,292566.446,296490.879,300389.75,304259.567,308096.424,311897.041,315659.072,319381.445,323063.914,326706.858,330310.327,333873.301,337394.13,340871.461,344303.78,347689.764,351028.25,354318.379,357559.309,360750.368,363890.722,366979.515,370015.766,372998.393,375926.232,378798.047
Medium variant,24,16605.398,17143.471,17694.819,18260.047,18839.751,19434.4,20044.34,20669.762,21310.742,21967.249,22639.221,23326.752,24029.829,24748.113,25481.143,26228.534,26990.071,27765.703,28555.477,29359.507,30177.8,31010.298,31856.699,32716.545,33589.277,34474.438,35371.746,36281.14,37202.533,38135.91,39081.238,40038.339,41007.037,41987.252,42978.945,43982.014,44996.26,46021.473,47057.559,48104.4,49161.848,50229.712,51307.641,52395.1,53491.431,54596.069,55708.583,56828.697,57956.272,59091.216,60233.36,61382.344,62537.662,63698.802,64865.153,66036.143,67211.426,68390.57,69572.793,70757.176,71943.026,73129.697,74317.029,75505.277,76694.963,77886.373,79079.272,80273.048,81467.037,82660.442,83852.528,85042.678,86230.425,87415.345,88596.991,89774.833,90948.221,92116.381,93278.408,94433.278,95579.823
Medium variant,120,13268.789,13605.827,13947.519,14294.065,14645.769,15002.843,15365.288,15732.965,16105.723,16483.349,16865.66,17252.542,17643.939,18039.788,18440.063,18844.686,19253.55,19666.48,20083.258,20503.643,20927.398,21354.293,21784.185,22216.951,22652.508,23090.703,23531.413,23974.371,24419.144,24865.239,25312.252,25759.905,26208.087,26656.747,27105.879,27555.456,28005.341,28455.336,28905.293,29355.027,29804.395,30253.253,30701.458,31148.9,31595.446,32040.965,32485.31,32928.332,33369.918,33809.971,34248.374,34684.973,35119.567,35551.954,35981.869,36409.084,36833.452,37254.789,37672.815,38087.239,38497.806,38904.264,39306.507,39704.611,40098.742,40488.95,40875.251,41257.387,41634.885,42007.124,42373.653,42734.291,43089.102,43438.284,43782.102,44120.767,44454.414,44783.113,45106.802,45425.36,45738.536
Medium variant,140,2435.722,2481.019,2529.521,2580.896,2634.767,2690.787,2748.696,2808.25,2869.162,2931.147,2993.926,3057.313,3121.115,3185.159,3249.297,3313.387,3377.294,3440.942,3504.291,3567.333,3630.063,3692.44,3754.416,3816.012,3877.262,3938.202,3998.817,4059.072,4118.968,4178.477,4237.576,4296.253,4354.485,4412.247,4469.523,4526.269,4582.469,4638.076,4693.057,4747.385,4801.017,4853.913,4906.019,4957.263,5007.576,5056.868,5105.094,5152.212,5198.166,5242.879,5286.293,5328.375,5369.1,5408.423,5446.305,5482.756,5517.729,5551.231,5583.242,5613.785,5642.839,5670.426,5696.556,5721.271,5744.611,5766.639,5787.367,5806.828,5825.035,5842.026,5857.837,5872.47,5885.978,5898.34,5909.601,5919.766,5928.847,5936.865,5943.832,5949.766,5954.677
Medium variant,148,8225.689,8470.165,8719.429,8973.269,9231.277,9493.171,9758.847,10028.353,10301.682,10578.833,10859.786,11144.478,11432.764,11724.457,12019.299,12317.106,12617.713,12921.035,13227.046,13535.751,13847.113,14161.026,14477.331,14795.807,15116.163,15438.182,15761.718,16086.635,16412.839,16740.243,17068.755,17398.229,17728.507,18059.46,18390.957,18722.867,19055.047,19387.328,19719.52,20051.426,20382.848,20713.626,21043.593,21372.563,21700.353,22026.79,22351.701,22674.919,22996.283,23315.644,23632.851,23947.736,24260.121,24569.866,24876.828,25180.857,25481.829,25779.551,26073.801,26364.305,26650.84,26933.241,27211.398,27485.247,27754.739,28019.823,28280.411,28536.367,28787.57,29033.874,29275.164,29511.349,29742.373,29968.197,30188.807,30404.159,30614.235,30818.994,31018.392,31212.368,31400.89
Medium variant,178,2761.414,2830.38,2900.297,2971.326,3043.693,3117.56,3192.959,3269.811,3348.136,3427.885,3509.031,3591.573,3675.477,3760.697,3847.156,3934.776,4023.518,4113.345,4204.208,4296.054,4388.836,4482.507,4577.034,4672.34,4768.37,4865.069,4962.397,5060.331,5158.866,5257.998,5357.722,5458.029,5558.902,5660.34,5762.343,5864.919,5968.039,6071.702,6175.948,6280.816,6386.331,6492.504,6599.295,6706.627,6814.409,6922.548,7031.004,7139.754,7248.837,7358.275,7468.102,7578.276,7688.746,7799.372,7910.013,8020.543,8130.891,8241.019,8350.851,8460.335,8569.413,8678.024,8786.12,8893.637,9000.547,9106.815,9212.383,9317.232,9421.309,9524.566,9626.958,9728.47,9829.08,9928.799,10027.62,10125.562,10222.628,10318.822,10414.154,10508.638,10602.268
Medium variant,180,44851.232,46254.249,47680.804,49131.993,50609.736,52115.465,53648.974,55209.72,56798.502,58416.285,60063.555,61740.29,63445.628,65178.141,66935.929,68717.281,70521.146,72346.699,74192.73,76057.999,77941.213,79841.353,81757.117,83686.741,85628.223,87579.873,89540.387,91508.962,93485.038,95468.326,97458.399,99454.386,101455.264,103460.335,105468.906,107480.222,109493.465,111507.705,113521.957,115535.215,117546.449,119554.65,121558.867,123558.165,125551.643,127538.306,129517.123,131486.944,133446.56,135394.684,137330.043,139251.38,141157.499,143047.29,144919.696,146773.551,148607.882,150421.302,152211.703,153976.703,155714.32,157423.325,159103.084,160753.116,162373.188,163963.058,165522.053,167049.579,168545.617,170010.314,171443.699,172845.549,174215.432,175552.772,176857.018,178127.676,179364.37,180566.87,181735.065,182868.996,183968.849
Medium variant,226,622.605,643.242,664.046,685.024,706.211,727.631,749.28,771.14,793.153,815.267,837.417,859.594,881.815,904.118,926.583,949.268,972.178,995.287,1018.563,1041.968,1065.463,1089.04,1112.682,1136.386,1160.131,1183.898,1207.677,1231.455,1255.222,1279.001,1302.785,1326.572,1350.338,1374.079,1397.771,1421.395,1444.961,1468.433,1491.794,1515.031,1538.113,1561.026,1583.761,1606.295,1628.612,1650.695,1672.52,1694.081,1715.383,1736.392,1757.119,1777.56,1797.695,1817.528,1837.035,1856.223,1875.096,1893.631,1911.831,1929.702,1947.228,1964.409,1981.249,1997.735,2013.871,2029.659,2045.099,2060.173,2074.896,2089.246,2103.218,2116.828,2130.05,2142.915,2155.412,2167.563,2179.362,2190.828,2201.943,2212.723,2223.176
Medium variant,266,1092.874,1119.387,1145.769,1172.041,1198.185,1224.22,1250.183,1276.109,1302.018,1327.939,1353.887,1379.874,1405.928,1432.083,1458.388,1484.857,1511.507,1538.335,1565.377,1592.621,1620.095,1647.774,1675.661,1703.72,1731.921,1760.217,1788.588,1817.006,1845.431,1873.797,1902.066,1930.196,1958.169,1985.95,2013.475,2040.719,2067.654,2094.275,2120.565,2146.519,2172.134,2197.396,2222.33,2246.932,2271.245,2295.291,2319.082,2342.622,2365.932,2389.044,2411.965,2434.721,2457.305,2479.726,2501.98,2524.08,2546.024,2567.8,2589.385,2610.771,2631.926,2652.835,2673.485,2693.863,2713.937,2733.702,2753.144,2772.232,2790.903,2809.114,2826.809,2843.948,2860.546,2876.603,2892.14,2907.167,2921.697,2935.71,2949.219,2962.191,2974.63
Medium variant,678,109.486,111.585,113.737,115.969,118.285,120.695,123.212,125.821,128.51,131.271,134.078,136.923,139.815,142.743,145.715,148.724,151.777,154.847,157.955,161.095,164.265,167.467,170.692,173.941,177.23,180.536,183.868,187.227,190.61,194.007,197.418,200.833,204.259,207.696,211.129,214.578,218.02,221.457,224.904,228.357,231.805,235.258,238.709,242.164,245.614,249.061,252.509,255.954,259.393,262.829,266.25,269.672,273.08,276.472,279.853,283.209,286.55,289.857,293.146,296.408,299.643,302.851,306.017,309.157,312.26,315.308,318.321,321.284,324.209,327.074,329.898,332.667,335.393,338.054,340.677,343.229,345.741,348.183,350.578,352.912,355.198
Medium variant,913,34289.667,34732.923,35166.105,35590.373,36007.734,36419.718,36826.345,37227.162,37622.529,38012.87,38398.478,38779.52,39155.922,39527.272,39892.943,40252.451,40605.606,40952.43,41292.92,41627.112,41955.072,42276.607,42591.523,42899.611,43200.662,43494.473,43780.85,44059.64,44330.528,44593.151,44847.165,45092.488,45328.985,45556.519,45774.919,45984.107,46184.013,46374.691,46556.264,46728.918,46892.835,47048.168,47195.022,47333.583,47464.022,47586.562,47701.391,47808.786,47909.047,48002.525,48089.545,48170.344,48245.185,48314.505,48378.789,48438.497,48493.812,48544.876,48591.815,48634.739,48673.723,48708.836,48740.135,48767.471,48790.716,48809.694,48824.395,48834.795,48840.681,48841.759,48837.837,48828.832,48814.783,48795.779,48771.949,48743.411,48710.209,48672.443,48630.102,48583.169,48531.604
